videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions,idioma_detectado
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119862321909138182,1657722152,2022-07-13T14:22:32.000Z,Whats that cards,6,False,False,,0.0,6915015682010727426,texzfaaye,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/9ff28bb12672a096b148866dafc721af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04401ba3&x-expires=1774612800&x-signature=BniKgejsCjhWwbLn3gez6oRhF1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119856587584258862,1657720820,2022-07-13T14:00:20.000Z,THE FIT,7,False,False,,0.0,7107825973080949803,laylajarvisss,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7337490611869581355~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b512335e&x-expires=1774612800&x-signature=%2FDQUbMtHaDjZOgGBS2IbU%2FXs0J0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119608545034027819,1657663059,2022-07-12T21:57:39.000Z,I got one thing from lulu and it was from like 3 year ago,5,False,False,,0.0,6929125042697651205,loveemaddss,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d6df97f2e1d126355419a217298e91b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38a988be&x-expires=1774612800&x-signature=KoQET3eW4DfMqn5DQOL6e%2FPAp1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119824182292038405,1657713262,2022-07-13T11:54:22.000Z,She get paid so …,5,False,False,,0.0,6677056810303734790,j22.g09.n.c23,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/741f7e2cafc48aa9b765dfbbf727abe3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf0df907&x-expires=1774612800&x-signature=nTFg%2FOFf9QYqZW1GSN%2BEf0WteBc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119659866309968682,1657674999,2022-07-13T01:16:39.000Z,Oh to be rich,59,False,False,,0.0,6783739176280032261,nika.zhbankov2,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5d3fda38d2f9f3fd1219d9ca44f89349~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c561413a&x-expires=1774612800&x-signature=ZbXbIAo5zhGIsLvgSkK%2FxaXnVMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119658332156429102,1657674644,2022-07-13T01:10:44.000Z,WHAT COLOR SHORTS?,5,False,False,,1.0,7119612818309661742,ilovebowsss,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352782926594965547~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=610140cb&x-expires=1774612800&x-signature=F7kg1HwNeKY6QZMcKGE7DhlzwR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119699764502217514,1657684295,2022-07-13T03:51:35.000Z,a whole college tuition,6,False,False,,0.0,7075650008116642859,lexitarabokija,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7d06d89890e8981ede33a0a4491f552e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b237b06f&x-expires=1774612800&x-signature=DlYq03RcPF6rhc5dIDJULFDS7EA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7120104554180018949,1657778567,2022-07-14T06:02:47.000Z,I have never owned anything from lululemon,6,False,False,,0.0,6846920222922916870,youkn0w.leahh,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd04baceca437cb0084eb56016ce4b95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a85d07d0&x-expires=1774612800&x-signature=pJ7kAfOjqDsd4hSJr0iRAf6lQVs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119957990551208709,1657744414,2022-07-13T20:33:34.000Z,I’m 22 and don’t own a single item from there,5,False,False,,0.0,7114708630297183237,rosie_bunny0,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74cd8c37693ffd3767b797c26cdddaa7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f471fa00&x-expires=1774612800&x-signature=kiwZPsp%2FkZDC7RpN6yfLPfjmvdE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119923093876245253,1657736301,2022-07-13T18:18:21.000Z,I thinks she likes claires guys,4,False,False,,0.0,7102089365313324038,juulslush,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8cd40cd3516acf517abe882e2e99a3b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e02e1ae&x-expires=1774612800&x-signature=wEi2DxrK%2F9ek8092XdzGCa4GWc0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119991249234805510,1657752166,2022-07-13T22:42:46.000Z,What are they?,6,False,False,,0.0,6653061480319533061,jackbailey2007,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3d450ae789aed59d9be753bd51a15244~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a9d3c91&x-expires=1774612800&x-signature=P1oo9wrtLLZCh8%2BqtYA%2F59bUsHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438360883762397994,1731878376,2024-11-17T21:19:36.000Z,my lululemon outlet isn’t like this,15187,False,False,,9.0,6905436749327369222,amberalexandra,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/078e54a595acfaa3ad4d491a9ede3e53~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=25b44659&x-expires=1774612800&x-signature=lpFi0s81PvciLHONxZ6X%2F1L06Mo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438383610195477291,1731883656,2024-11-17T22:47:36.000Z,I would be buying the whole store,6724,False,False,,5.0,6999382521906791429,kailee.xo.xo,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/87ee977b73983f5828c876e6ee92d256~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=99e47b3a&x-expires=1774612800&x-signature=cMrC0xrI481%2BZhCg4vC24H8vsPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438834928395256607,1731988735,2024-11-19T03:58:55.000Z,My outlet is nowhere near these prices,1,False,False,,1.0,7122670768962176043,tina__martini,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7352545087538561067~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=311ffd9b&x-expires=1774612800&x-signature=yOba4UOZ4PciKpycIDZhpgBaQ%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438467224766448415,1731903125,2024-11-18T04:12:05.000Z,But if you look into it it says a different price on the price tags,49,False,False,,6.0,7102655413385135147,ytk8_9,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/765e49bd741597c9ff4fe11ede98afc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9996cb7a&x-expires=1774612800&x-signature=Ww2ICCXVu0qv%2BQC9hJgjYvJvZ7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438387626960175918,1731884595,2024-11-17T23:03:15.000Z,Where is this,78,False,False,,2.0,6574203505798643718,valelomparte,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/874de04c5c36225b09d667e548d448ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=019d2521&x-expires=1774612800&x-signature=%2BoRvTct5ti68DlTMq0fjPYB0%2Fq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438367411646399275,1731879886,2024-11-17T21:44:46.000Z,is that right now ??!? so i can run there,109,False,False,,2.0,244373896584470528,aroleyaxoxo,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/eec1e9a3d65df9b7521d9b6bf834672f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=00ba449b&x-expires=1774612800&x-signature=q37Ilogc8k6J8aepJvCFZDUPzUs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438388650732077870,1731884841,2024-11-17T23:07:21.000Z,can you use lululemon gift cards for the outlet store?,10,False,False,,2.0,6664754689248395269,hannerrbananerr,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/8c767e5555b35db97c6bb00f541ea22e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=211a6c93&x-expires=1774612800&x-signature=SHACLYlaRfNPLs66z7buwOtpyrc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438618904732287774,1731938453,2024-11-18T14:00:53.000Z,Whereeeeee whereeee is ittttttt 😂,0,False,False,,1.0,6936735338251453445,kimgarcia2014,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/9f64fd045c2f7bee5fcc0b6a1058d484~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=77bf4352&x-expires=1774612800&x-signature=L%2BbxMBrGKz1D0udTXuiGCP6jDrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438392168019297067,1731885653,2024-11-17T23:20:53.000Z,Where does one find a lulu outlet,176,False,False,,1.0,7079795052782879790,linasquirrels,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/45d4e40c7bc43beb28073785b1df2e18~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c63f270a&x-expires=1774612800&x-signature=pOIm1pub%2BuM1IuoH4Y2FsjE4liE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438708083176293162,1731959224,2024-11-18T19:47:04.000Z,This sale is from a few weeks ago! We currently have different prices,0,False,False,,1.0,6948859831239787525,gabriielamarie,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7350609985656586283~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2ea28af0&x-expires=1774612800&x-signature=Y%2Bdzyzu0jjHciA62quiBTvK6XMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438385019388724010,1731883984,2024-11-17T22:53:04.000Z,they only have the big sizes unfortunately bc they sell out of the smaller sizes 😔,117,False,False,,7.0,6902586379168924678,elevynhernandez,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/b6cc586041ca1f9741f1b57b66851a56~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=43968b76&x-expires=1774612800&x-signature=T%2BIqFMBRgXGhNLkqIJXYZGn0so8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438373101081494302,1731881207,2024-11-17T22:06:47.000Z,I wish mrtyle beaches was like this they only take LIEK 10 bucks off,85,False,False,,4.0,7140080966869910571,kiya_harris,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/75826cbb38beb6efd3547822a97d320b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e9768257&x-expires=1774612800&x-signature=V4EZdqdjMLiFUIe8mXnxh%2F3SL%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438474609517478698,1731904856,2024-11-18T04:40:56.000Z,I was there a month ago the prices weren’t like this ugh,2,False,False,,1.0,7016318544812180486,charlottereed05,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/2ae01c267c1d9a19b81c9544f888af94~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f355ba9f&x-expires=1774612800&x-signature=ZKapD5IxZsPUWaBLvwehRUO0jkM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438404161653179182,1731888447,2024-11-18T00:07:27.000Z,What outlet are you at.,2,False,False,,1.0,7414912159177884715,isa_14u_black,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/d98ec1f7c1807efa2cb27b221d113a8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3a51721d&x-expires=1774612800&x-signature=65vEqbCNMuUVbSrdaBE1mPP%2B1KA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438678394776797983,1731952295,2024-11-18T17:51:35.000Z,what outlet is this,0,False,False,,1.0,6902615267312206853,thishopeistreacherous,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/4849456f4e9b1a7e24e193b3504b6080~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a2f3ba26&x-expires=1774612800&x-signature=z5zpkI38qC8wxTEP8g7BPAFzhaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438414039221584686,1731890749,2024-11-18T00:45:49.000Z,WHERE IS THIS,2,False,False,,1.0,7316384496944612398,cassidy.miller17,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/a7c24e2062a17ae0bde0cb4733946f93~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9e5b64e3&x-expires=1774612800&x-signature=88dJGDj80YV%2F8tX920n81Fis5UU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438385425120789291,1731884080,2024-11-17T22:54:40.000Z,I need one in Alabama NOW.,80,False,False,,1.0,192634381654757377,braydenmichelle,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/39394d135fcd9f8834fe751e030d0d9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9800eecf&x-expires=1774612800&x-signature=DHfqyuMxxmuvoYncV2eEkWj0pJA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438544683296932641,1731921194,2024-11-18T09:13:14.000Z,Where is it???,0,False,False,,1.0,113437989719973888,sahra_brego,https://p19-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/c1cb4ea46076d99f1cb362ebdc15715c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=59ea3c60&x-expires=1774612800&x-signature=OftyYGqQ%2BqrhgVfs0OYwSQExG9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438452172280398635,1731899616,2024-11-18T03:13:36.000Z,WHERE IS THIS AT???,2,False,False,,1.0,7368597204821066795,k.e.n.l.e.a0,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/1205105f797483170db8e50aaf9f99b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=936c17ce&x-expires=1774612800&x-signature=QlEebMpamLi87Z7McTc8Mt0QjFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438370011868709678,1731880493,2024-11-17T21:54:53.000Z,whereeeee,13,False,False,,1.0,7382767321949635630,vids_w_clemm,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/f70da5a797d2cfe9f2506e2dab78a02d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=88d0166a&x-expires=1774612800&x-signature=m7xYDwIrU8mVlxVgyRH5XaKov40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438401848098751275,1731887903,2024-11-17T23:58:23.000Z,Where is this?,0,False,False,,1.0,6532062747478196225,abbikallyn,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/c5bba0749a62aef50bb0794cda75def7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e4d76feb&x-expires=1774612800&x-signature=Y%2BCdjm%2FkbbdyvszLhUZz6esF908%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438657288136590111,1731947379,2024-11-18T16:29:39.000Z,where,2,False,False,,1.0,7101469544501756970,reese.mari3,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/762a688a06c408729837752de79290f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=834b6332&x-expires=1774612800&x-signature=TGFXsrW%2FY4XL5g6gpVt8mbLen6c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7439040556849939243,1732036623,2024-11-19T17:17:03.000Z,it's like we made too much but the entire store 😌,21,True,False,,1.0,7366330627815736363,themall,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/bf5015cbcc55ba73f3680ba924cb88ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=52f903f0&x-expires=1774612800&x-signature=IJaIL955TlyPMogNvofEyE7vHoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7439045711750529838,1732037823,2024-11-19T17:37:03.000Z,YESS!!! We’re always shopping at the outlets!!!,5,False,False,7439040556849939243,,6785922906586874885,tawfiktwins,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/ee2c93e6ef8c4901fed3b9fbe511617f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a9f8556b&x-expires=1774612800&x-signature=Al00yXvtO9%2Bc8C0k2IPCea9E%2FbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,https://www.tiktok.com/@tawfiktwins/video/7438318483160501550,7438859742023926571,1731994538,2024-11-19T05:35:38.000Z,Ughhh why can’t the Livermore outlets look like this,6,False,False,,0.0,17848018,fatimaaa2x,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/1a68dc218075c2e098380a1ac7c36a5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d02d7d40&x-expires=1774612800&x-signature=PcyErnQAuEP76EuArXicq%2BW%2BLGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119937403067171589,1657739628,2022-07-13T19:13:48.000Z,not to brag or anything but i have no lululemon clothes bc i don’t have the money for that🙄,54,False,False,,1.0,145086346749997056,capriceleanne1,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4510e236c4c4e34c7b23cf35f3522868~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e09ce67a&x-expires=1774612800&x-signature=27aYtgKJUyB9KMH6D9q%2BYTRJU7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7119914846079222533,1657734377,2022-07-13T17:46:17.000Z,Ugh yes I am,5,False,False,,0.0,6987936360423015429,am.gusilic,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fb056ccd7fa45137693fe6d75c8705ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88f3aae1&x-expires=1774612800&x-signature=f3mCh7NUVTY3PS2cXwoW08m3oFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,https://www.tiktok.com/@bellagiannop/video/7119551158422719787,7120351174720979718,1657835962,2022-07-14T21:59:22.000Z,i wish i was rich,11,False,False,,0.0,7026047842331411462,jailyn_boutilier,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/609dc7583515307ed700018fa9954f2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ce56e64&x-expires=1774612800&x-signature=H7%2FlaRwzA8RJmGCEnoZL0smHhZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],en
